treeid,dbh,scorch,intensity_-19.9,intensity_-19.7,intensity_-19.5,intensity_-19.3,intensity_-19.1,intensity_-18.9,intensity_-18.7,intensity_-18.5,intensity_-18.3,intensity_-18.1,intensity_-17.9,intensity_-17.7,intensity_-17.5,intensity_-17.3,intensity_-17.1,intensity_-16.9,intensity_-16.7,intensity_-16.5,intensity_-16.3,intensity_-16.1,intensity_-15.9,intensity_-15.7,intensity_-15.5,intensity_-15.3,intensity_-15.1,intensity_-14.9,intensity_-14.7,intensity_-14.5,intensity_-14.3,intensity_-14.1,intensity_-13.9,intensity_-13.7,intensity_-13.5,intensity_-13.3,intensity_-13.1,intensity_-12.9,intensity_-12.7,intensity_-12.5,intensity_-12.3,intensity_-12.1,intensity_-11.9,intensity_-11.7,intensity_-11.5,intensity_-11.3,intensity_-11.1,intensity_-10.9,intensity_-10.7,intensity_-10.5,intensity_-10.3,intensity_-10.1,intensity_-9.9,intensity_-9.7,intensity_-9.5,intensity_-9.3,intensity_-9.1,intensity_-8.9,intensity_-8.7,intensity_-8.5,intensity_-8.3,intensity_-8.1,intensity_-7.9,intensity_-7.7,intensity_-7.5,intensity_-7.3,intensity_-7.1,intensity_-6.9,intensity_-6.7,intensity_-6.5,intensity_-6.3,intensity_-6.1,intensity_-5.9,intensity_-5.7,intensity_-5.5,intensity_-5.3,intensity_-5.1,intensity_-4.9,intensity_-4.7,intensity_-4.5,intensity_-4.3,intensity_-4.1,intensity_-3.9,intensity_-3.7,intensity_-3.5,intensity_-3.3,intensity_-3.1,intensity_-2.9,intensity_-2.7,intensity_-2.5,intensity_-2.3,intensity_-2.1,intensity_-1.9,intensity_-1.7,intensity_-1.5,intensity_-1.3,intensity_-1.1,intensity_-0.9,intensity_-0.7,intensity_-0.5,intensity_-0.3,intensity_-0.1
F-05-3238,8.1,75,0.03756114605171222,0.034191873814515446,0.03506538883897325,0.03781072177298606,0.038933812518718316,0.041304781870819755,0.04211590296495972,0.04386293301387579,0.04342617550164735,0.040244085055405956,0.04105520614954592,0.04504841768992728,0.047419387042027875,0.04635869022661492,0.05128781072177317,0.054220325446740734,0.05578017370470221,0.05758959768393649,0.05615453728661296,0.06220674852750347,0.0560921433562945,0.06488968753119662,0.06888289907157795,0.06557602076470025,0.06757262653489093,0.06825895976839398,0.06488968753119662,0.06576320255565503,0.06513926325247103,0.06195717280622963,0.06258111210941422,0.06077168813017837,0.05796396126584775,0.06445293001896799,0.06201956673654809,0.0691324747928524,0.06451532394928587,0.06557602076469966,0.06825895976839398,0.07069232305081387,0.07019317160826558,0.07268892882100456,0.0739992013576922,0.08192323050813573,0.08410701806928252,0.09221822901068134,0.08454377558151173,0.08491813916342172,0.07998901866826424,0.08516771488469632,0.07886592792253128,0.08523010881501478,0.08005141259858198,0.0815488669262257,0.07711889787361513,0.08429419986023715,0.08367026055705332,0.08416941199960022,0.08529250274533325,0.08473095737246711,0.07992662473794507,0.08235998802036568,0.07811720075870977,0.07518468603374291,0.06857092941998627,0.0741863831486469,0.058088749126485185,0.058400718778076954,0.0582135369871221,0.052598083258460805,0.04486123589897151,0.040181691125087494,0.0372491764001196,0.031134571228910963,0.029949086552860243,0.02576869322152327,0.021713087750823677,0.01927972446840361,0.019654088050314537,0.018468603374263818,0.01672157332534697,0.015161725067385229,0.015161725067385499,0.017470300489168478,0.015224118997703958,0.016971149046620806,0.01734551262853125,0.015224118997703958,0.01559848257961471,0.014974543276430122,0.009359089547768826,0.0068633323350303505,0.0041179994010182835,0.0025581511430568128,0.0010606968154138004,4.991514425476619e-4,1.247878606369177e-4,6.239393031845885e-5,2.495757212738354e-4,0
F-05-3240,16,90,0.02681318681318691,0.02779518353986449,0.028131868131867733,0.031190086509235555,0.031788636895019984,0.0352115969137247,0.03437923778349322,0.03589431844750943,0.035997194295066766,0.03787701660042099,0.04030862754267024,0.03842880523731601,0.04328267477203586,0.04460135609071795,0.0444236614449382,0.048613514145429214,0.04632218844984819,0.04842646714987072,0.04794949731119961,0.04968903436988561,0.047743745616086214,0.051157353285012586,0.05123217208323564,0.05254150105213953,0.05360766892681805,0.05637596446107104,0.05409399111526742,0.0563479074117369,0.05591769932195484,0.054037877016600615,0.05911620294599039,0.05966799158288488,0.06191255552957648,0.06493336450783282,0.07005845218611201,0.07510872106616814,0.07631517418751421,0.074070610240822607,0.07740004676174916,0.07191956979191047,0.07522094926350206,0.07535188216039307,0.07544540565817189,0.07638999298573726,0.07572597615150833,0.08250642974047186,0.07878419452887565,0.08254383913958338,0.07802665419686725,0.08695814823474429,0.08932429272854757,0.09072714519523062,0.09112929623567873,0.0874631751227499,0.08502221183072277,0.08701426233341081,0.08129997661912584,0.07501519756838866,0.0800935234977791,0.0800935234977791,0.07970072480710737,0.07878419452887565,0.07727846621463602,0.07193827449146624,0.06677577741407552,0.06628010287584721,0.05504793079261184,0.05268178629880729,0.046135141454290554,0.04252513444002821,0.0373439326630814,0.03563245265372938,0.03177928454524182,0.030516717325228072,0.03018003273322433,0.02935702595277048,0.029469254150105317,0.030357727379003812,0.03399579144260007,0.040664016834229745,0.05377601122281992,0.07726911386485745,0.07239653963058244,0.06301613280336707,0.045704933364507996,0.026757072714519617,0.016983867196632915,0.012326397007248115,0.00943652092588266,0.007163899929857402,0.005125087678279186,0.003638064063595927,0.002356792144026195,0.0013841477671264954,7.294832826747746e-4,3.6474164133738085e-4,1.776946457797528e-4,7.48187982230538e-5,3.74093991115269e-5,1.870469955576345e-5
F-05-3250,13.9,99,0.0274201385911399,0.029053505000143025,0.028747248798454427,0.032361071978374345,0.033647348025464305,0.0350561265532295,0.03362693094535176,0.0336473480254637,0.03462736787086618,0.03509696071345458,0.03434152874929063,0.03387193590670223,0.04089541146541493,0.04120166766710374,0.03856786433258621,0.04491757624758584,0.044652154206122834,0.043672134360720184,0.045856761932762634,0.048123057825254466,0.0490826605905438,0.05232897632843704,0.05302315705226336,0.054186930618678554,0.05853576868264937,0.06394629491247221,0.06076123041491558,0.06180250150065506,0.06204750646200608,0.05880119072411238,0.06453839023573583,0.06198625522166791,0.06441588775506003,0.06433421943461044,0.06257835054493209,0.06694760568901545,0.06161874777964221,0.06543674176068698,0.06768262057306684,0.06241501390403178,0.06721302773047785,0.0688668112195941,0.07123519251264863,0.07213354403759971,0.07172520243534958,0.07823825099124883,0.07936119039743916,0.08123956176779203,0.08168873753026862,0.08850804228785665,0.08771177616346684,0.09079475526046102,0.09159102138484922,0.08914097177134536,0.0895288962934836,0.09424524179947927,0.08934514257247075,0.08330168685915845,0.08505755574883755,0.08270959153589556,0.08450629458579825,0.08401628466309806,0.08164790337004281,0.08464921414658677,0.07989203448036518,0.08548631443120011,0.07190895615636242,0.07540027685560592,0.07393024708750379,0.0667638519680026,0.06180250150065506,0.052798569171025905,0.04994017795527,0.04432548092432221,0.040446235702939794,0.03875161805359871,0.03632198552020691,0.035668638956605346,0.03487237283221664,0.03187106205567341,0.029829354044419505,0.026807626187763254,0.024255491173696353,0.01941664318702461,0.01790577925869672,0.013883614476526532,0.011984826026060191,0.010249374216494588,0.008677259047829082,0.006982641398488344,0.005696365351398386,0.003838411061157267,0.002429632533392143,0.0016742005692281996,9.187686050642559e-4,4.6959284258838905e-4,2.245878812379292e-4,1.6333664090031216e-4,1.020854005626951e-4,0
F-05-3254,10.2,90,0.024042685751713425,0.024388815225436875,0.0248148207315576,0.026944848262163885,0.02609283724992155,0.02806311271573195,0.028861873039709142,0.031045151258579574,0.030246390934602938,0.031018525914447554,0.03272254793893223,0.029234627857565164,0.03365443498357168,0.035198704943261515,0.037594985915193085,0.04294668008584026,0.04110953134069272,0.04334606024782808,0.04688723101746107,0.04792561943863142,0.04619497207001417,0.05418257530978559,0.05628597749625884,0.05407607393325578,0.0551410876985587,0.05846925571513033,0.056951611099573154,0.05671198300238,0.06062590858986874,0.05540734113988443,0.05966739620109611,0.058921886565383545,0.0578834981442132,0.06225005458195569,0.05969402154522868,0.06701599118168626,0.06350144575618606,0.0665899856755645,0.06818750632351947,0.06674973774036053,0.07239431069646536,0.07463083960360214,0.07561597733650735,0.07952990292399487,0.08565373207448737,0.09191068794564121,0.08549398000969193,0.08975403507090281,0.0835503298880141,0.089168277499987,0.09302895239920926,0.08887539871452871,0.08892864940279306,0.08698499928111601,0.09018004057702478,0.09177756122497835,0.08919490284411957,0.08581348413928204,0.09595774025379313,0.09675650057777031,0.09587786422139455,0.09917940689383446,0.09390758875558416,0.09236331879589577,0.08482834640637761,0.08940790559717937,0.07598873215436337,0.07545622527171124,0.07186180381381455,0.06445995814495925,0.056845109723042866,0.05018877368990012,0.048671129074343025,0.043772065753950026,0.04052377376977612,0.036476721461624693,0.03360118429530714,0.029740509396083786,0.02550707967900494,0.025693457087932952,0.022684793200952205,0.021007396520599728,0.01938325052851315,0.017093470933111872,0.016321335953267253,0.015123195467301469,0.015256322187964062,0.012966542592563055,0.012167782268585866,0.010330633523438328,0.006736212065540971,0.004606184534935049,0.002582658380859582,0.0013845178948937965,9.851377329052012e-4,5.325068826514507e-4,2.928787854583031e-4,2.1300275306058406e-4,1.0650137653029203e-4,2.6625344132573007e-5
F-05-3255,39.4,50,0.02692245013935501,0.028046482280824278,0.02642102316174743,0.02876937284020786,0.03050347447109911,0.032847645591412344,0.03227936168345762,0.0334368222901001,0.03466531838523811,0.03602752834107076,0.03649970541165078,0.036345098760221926,0.04053619258138729,0.04110865504748946,0.042834399562087254,0.046507352173059326,0.04664942315004801,0.047338885244256945,0.049595306643489774,0.05117062306480544,0.04919834361955081,0.05420425627932796,0.05526978860674306,0.05734653200566633,0.05841624289122816,0.06327590601587038,0.060768771127834305,0.06211844540922676,0.06294997848042577,0.05961131052119177,0.063906868296026,0.06507268601896195,0.06619671816043121,0.06696975141757609,0.06826510444306112,0.07220966333357037,0.06974431402700147,0.0707179180751886,0.072230556124304,0.06927213695642206,0.07342980231241368,0.07396883631334197,0.07525165366438684,0.07613332943334532,0.07637150724770937,0.08251398772339573,0.07561100966500527,0.07511376124554421,0.07133216612275793,0.07584083036307518,0.07463322705867073,0.07303283928847537,0.07123188072723588,0.07135305891349156,0.06881249556028221,0.07174584337928316,0.06744192848815611,0.06302519252706627,0.06505597178637562,0.06291237145710524,0.06083562805818192,0.056410534980799724,0.05417082781415416,0.051049444878550385,0.04835009631576545,0.04804506157105404,0.04069915634911032,0.04208225909567622,0.03973808797536336,0.03944976746323928,0.03906951867188687,0.03847616341505214,0.03794966508856434,0.03823798560068876,0.038701805554975335,0.03911548281150085,0.040068194068954704,0.042420722305561015,0.044397180308962746,0.047819419431131265,0.0519060492986292,0.05464718344288042,0.057066568609835694,0.059920523824049485,0.06071862843007413,0.06038434377833606,0.058290886146825344,0.05331422339407583,0.046958636452905725,0.04034397890663862,0.031740327682529976,0.025276098229544554,0.018987368218722513,0.012940994580410129,0.008545151410054477,0.005085305264565337,0.0031088472611640735,0.0016045663283427477,6.64390745329419e-4,3.4682032617825017e-4
F-06-3345,36.2,1,0.01689635174849288,0.018066586960005692,0.017714939926003988,0.01887364572656625,0.021104586745558658,0.022453527826809882,0.022730233689630643,0.02400999830517625,0.024234821818718544,0.025860468762790533,0.02775705686420785,0.027843527446339337,0.030766233122383108,0.03131964484802518,0.03276658592235876,0.035856468057190616,0.03619658568024114,0.03709011502893253,0.03820846789116711,0.03917117370556435,0.039384467808155355,0.042307173484199295,0.04382905572971348,0.04443434980463429,0.04643470260460939,0.050689055245478634,0.05019329057459099,0.05153646695036676,0.05302952566850426,0.05153070224489179,0.05586576076241709,0.057018701857503094,0.05972234872548095,0.060402583971582526,0.06122693685456938,0.06670340705623033,0.06505470129025603,0.06725681878187126,0.06963764214322551,0.06885364219856668,0.07294081838064773,0.07641693578233422,0.07815211213043942,0.08095375899149894,0.08234881771655433,0.08593446452227263,0.0839514058387246,0.0826831706341287,0.08050411196441591,0.08507552340643394,0.08222199419609409,0.08155328836094464,0.08106905310100758,0.07969128849237991,0.07917246499959099,0.08193375892232246,0.0783769356439813,0.07412258300311139,0.0770856416174844,0.07441658298235912,0.07199540668267679,0.06929175981469955,0.06363658374329963,0.05767587828170292,0.052257055134796296,0.04805458484320552,0.0382776443568723,0.0363522327280775,0.032097880087208576,0.030028350821528285,0.028806233260736322,0.029497997917788486,0.030893056642842896,0.03204599773792968,0.03557399748889442,0.03780493850788649,0.04035870303350346,0.04332752635335085,0.04770293780920456,0.05448223144831327,0.060448701615385986,0.06834634811672739,0.07325787718179716,0.0784115238768339,0.07980658260188857,0.08155905306642007,0.08072317077248091,0.07370752420888091,0.06732023054210161,0.057007172446552734,0.046624937885298666,0.03470929166757892,0.02567599818757669,0.01724223407701883,0.01063011689669767,0.0056724701878255535,0.0033838821140789216,0.0016256469440719863,7.436470063308022e-4,3.055293901979265e-4
F-06-3350,18.2,30,0.021511640002496592,0.022811908377889274,0.022926331994923426,0.023779308049181432,0.026005367507853712,0.029198826637818146,0.030852768011317644,0.03321405538103017,0.034545530197432874,0.03528408263465591,0.03608504795389781,0.03528408263465591,0.03968419081698406,0.04166059874758164,0.04325212723906229,0.04714253021823721,0.046539205692055004,0.048193147065553645,0.048744460856720996,0.05000312064410112,0.04948301329394404,0.0536022635071876,0.055204194145671376,0.056431647492042554,0.05724301495828759,0.06432687706742694,0.0622464476667981,0.06299540225102428,0.06316183660307509,0.06344269457215991,0.06814446501757987,0.06935111406994367,0.06944473339297194,0.07199325940874221,0.07362639648823543,0.07884827428381246,0.07741277799737825,0.07892108931283374,0.08223937420683658,0.0778080595834983,0.08385170699232278,0.0835500447292324,0.08389331558033607,0.08456945513553953,0.0867331017121937,0.09075873260240866,0.08206253770778317,0.08482950881061806,0.07879626354879675,0.08359165331724497,0.08372688122828507,0.08624420080304605,0.08638983086108927,0.08566168057087012,0.08705556826929109,0.09193417521376364,0.08908398693490367,0.08585932136392906,0.08655626521314029,0.08836623879168691,0.08445503151850497,0.0820937441487926,0.07750639732040653,0.071462749911582,0.06472215865354632,0.05921942288888395,0.04735057315830004,0.043626604531175006,0.03876880188070831,0.033963009965256946,0.030925583040339363,0.03068633365926738,0.02846027420059485,0.027856949674412896,0.026161399712900834,0.027274429442236733,0.02704558220816786,0.02836665487756658,0.029115609461793014,0.03236107932677316,0.032257057856741746,0.03248590509081028,0.03379657561320668,0.033130838205005626,0.03321405538103076,0.032184242827719756,0.03142488609648987,0.029084403020783592,0.026150997565897692,0.020117752304075632,0.014750244450454626,0.009861235358977953,0.005970832379803212,0.0037031643331183685,0.002184450870659712,9.98606112301565e-4,6.65737408201055e-4,2.3924938107225415e-4,1.352279110408393e-4,6.24128820188489e-5
F-06-3364,2.5,95,0.03343297671491516,0.03618628067967288,0.031466331025801944,0.03421963499056022,0.03539962240402782,0.03697293895531794,0.043659534298300974,0.04483952171176777,0.0452328508495911,0.039726242920075656,0.041692888609188315,0.0452328508495911,0.043266205160477675,0.04916614222781641,0.059392699811202224,0.05860604153555716,0.05624606670862197,0.05703272498426603,0.07512586532410348,0.057426054122089565,0.06725928256765284,0.0735525487728127,0.07827249842668303,0.07748584015103867,0.07237256135934576,0.0818124606670865,0.07827249842668303,0.06568596601636213,0.07394587791063588,0.07079924480805563,0.0818124606670865,0.07866582756450555,0.07984581497797313,0.09321900566393991,0.07709251101321614,0.09597230962869763,0.08456576463184347,0.0778791692888605,0.08889238514789206,0.09990560100692294,0.09793895531780941,0.10108558842039055,0.10698552548772851,0.10383889238514733,0.10698552548772851,0.11013215859030777,0.10108558842039055,0.10265890497167975,0.08771239773442448,0.0955789804908751,0.08220578980490831,0.08338577721837663,0.08102580239144072,0.07827249842668373,0.07945248584015131,0.09715229704216435,0.08063247325361891,0.08810572687224622,0.08023914411579638,0.07945248584015131,0.070799244808055,0.07197923222152322,0.06843926998111984,0.06843926998112045,0.04641283826305869,0.052706104468218724,0.03618628067967288,0.037759597230962665,0.02753303964757719,0.023599748269351878,0.021633102580239028,0.017306482064191376,0.012979861548143417,0.011406544996853406,0.008259911894273157,0.01219320327249836,0.00904657016991822,0.008653241032095612,0.0035399622404027817,0.002753303964757719,0.004719949653870376,0.005113278791692816,0.005113278791692906,0.001573316551290125,0.002359974826935188,7.866582756450625e-4,0.0011799874134675729,7.866582756450625e-4,0,0.001179987413467594,0,0,0,0,0,0,0,0,0,0
F-06-3365,17.4,95,0.02071525123218922,0.023093046757281434,0.02070232843042205,0.023803800854455735,0.025535456291207674,0.02796494302336711,0.027835715005699053,0.028520623499339242,0.02921845479474724,0.029631984451285016,0.031673787130440285,0.03128610307743612,0.03440049830323564,0.03821272482444387,0.040784362376038164,0.04468704850961343,0.04185695492268302,0.04426059605130806,0.047245763259440916,0.04612147950572884,0.047103612440006055,0.050889993357679623,0.053733009746376806,0.05415946220468186,0.05395269737641297,0.056705254152742544,0.05736431704284912,0.053797623755210834,0.05551635639019644,0.05502528992305783,0.057260934628715184,0.058889207651332154,0.05963873015380687,0.05976795817147545,0.06120238916759086,0.06595798021777528,0.061499613608226845,0.06478200525699541,0.0652859945259014,0.06217159930010127,0.06753456203332496,0.06970559273014888,0.06899483863297458,0.07227723028174254,0.07364704726902456,0.07665806008068957,0.07439656977149928,0.07429318735736418,0.0704551152326236,0.07424149615029761,0.07682605650365804,0.07757557900613343,0.07771772982556761,0.07540454830931011,0.07783403504146955,0.0779374174556033,0.07855771194041065,0.07586976917291444,0.07981122371179078,0.07899708720048204,0.079152160821683,0.08186594919271287,0.08408867109660266,0.08349422221533036,0.08185302639094605,0.08766828718600776,0.0786740171563119,0.07972076409942244,0.0777177298255683,0.07258737752414651,0.07035173281848854,0.06783178647396208,0.060879319123420185,0.057855383509988235,0.057364317042849625,0.05409484819584735,0.05306102405450339,0.05233734715556183,0.051471519437186315,0.05024385326933979,0.04663839157640106,0.04344645953999933,0.0385099492650804,0.03362513019722792,0.02821047625693641,0.025509610687674062,0.02171030696823286,0.018259918896496176,0.015455670913099382,0.011540061977757313,0.008890887615562186,0.005970334416264037,0.003967300142409289,0.002571637551594295,0.0013181257802141614,6.59062890107069e-4,2.584560353361101e-4,1.0338241413444402e-4,5.169120706722201e-5,0
F-06-3377,12.7,40,0.03731918126231812,0.03859414261505212,0.03665513889110184,0.04077220159263937,0.042923698875377995,0.04613766395206162,0.04345493277235049,0.04757199547388652,0.04682826801812587,0.04645640429024512,0.049484437502988365,0.048076667676011244,0.05384055545816191,0.05477021477786474,0.052406223936337114,0.05665609511211712,0.05782480968545661,0.05963100493516205,0.05928570290213099,0.05976381340940624,0.05692171206060336,0.06183562560759844,0.06507615237913066,0.06746670491550749,0.067944815422782745,0.07235405676765448,0.07248686524189697,0.07532896659069982,0.07700235336616386,0.07737421709404461,0.07987101640981537,0.07854293166738341,0.0792866591231449,0.07790545099101712,0.07771951912707674,0.07987101640981537,0.07726797031464942,0.07894135709011278,0.07830387641374649,0.07575395370827849,0.08053505878103027,0.07947259098708599,0.07694922997646661,0.07718828523010356,0.07593988557221887,0.08082723742436514,0.07325715439250774,0.07601957065676405,0.07400088184826924,0.07671017472282898,0.07854293166738341,0.07902104217465936,0.0759664472670668,0.08016319505315024,0.07963196115617774,0.07947259098708528,0.0739743201534206,0.07004318931582348,0.06999006592612686,0.06890103643733324,0.06677610084944265,0.061543446964264115,0.05928570290213046,0.05296401952815824,0.049856301230869114,0.047837612422373194,0.04045346125445587,0.03832852566656553,0.032245897546230744,0.03190059551319862,0.030227208737734976,0.02903193246954712,0.027039805355900004,0.02738510738893237,0.02951004297682237,0.028925685690152362,0.029111617554092997,0.031714663649257964,0.03205996568229037,0.03381303754229962,0.030705319245010496,0.031130306362587942,0.027783532811661744,0.02541954197013412,0.024808622988615747,0.02170090469132662,0.019124420291009657,0.014502685387349248,0.012988668780977623,0.009110661333078373,0.0073841511679177485,0.005365462359422154,0.0030811566024404997,0.0016999484703119998,0.0014077698269771247,7.437274557614866e-4,3.1874033818349995e-4,2.3905525363762496e-4,7.968508454587499e-5,7.968508454587499e-5
F-06-3392,2.5,65,0.025247285052223924,0.02600816213598958,0.0224804592930757,0.026492356643840448,0.027045721795670014,0.030365912706647406,0.03195683751815741,0.03071176592654034,0.03423946876945436,0.03652210002075132,0.03742131839247437,0.03610707615687915,0.04150238638721668,0.04399252957045045,0.04945701044476741,0.04959535173272481,0.05505983260704177,0.05651241613059337,0.05990177768555047,0.05886421802587003,0.06073182541329481,0.05782665836618908,0.06633464757556858,0.06363699246040003,0.06467455212008047,0.06626547693159046,0.07055405685826897,0.0688939614027803,0.06896313204675959,0.06799474303105786,0.07325171197343873,0.07622604966452197,0.07899287542366977,0.08051462959120177,0.08535657466971047,0.09206612713564395,0.08853842429272969,0.09213529777962184,0.09531714740264266,0.09151276198381439,0.10278757695234088,0.10866708169053092,0.10659196237117005,0.10368679532406391,0.09753060800996091,0.10209587051255394,0.10133499342878918,0.09531714740264181,0.09006017846026178,0.09711558414608874,0.10029743376910787,0.10417098983191571,0.10486269627170174,0.10825205782665875,0.10866708169053092,0.11468492771667643,0.11281732032925267,0.10271840630836218,0.10306425952825657,0.0881234004288583,0.07491180742892677,0.06432869890018698,0.05782665836618908,0.0513246178321922,0.048142768209172196,0.037421318392474034,0.03340942104171002,0.029881718198796273,0.028152452099329144,0.02296465380092697,0.020405339973715048,0.018399391298333054,0.016600954554886818,0.013903299439717832,0.014387493947568702,0.01293491042401598,0.011205644324548701,0.010098914020889482,0.009407207581102613,0.008715501141315656,0.009061354361209134,0.009753060800995918,0.008300477277443482,0.009891402088953482,0.009199695649166527,0.007677941481635221,0.006225357958082501,0.0049111157224873934,0.002697655115169132,0.0022826312512969574,0.0013834128795739138,6.225357958082502e-4,7.608770837656526e-4,4.150238638721741e-4,2.7668257591478276e-4,0,0,0,0,0
F-11-12271,33.2,40,0.018088820487638435,0.018272216350227775,0.018298415759168782,0.01985166643211965,0.021090524197774175,0.023512098138494652,0.024223224952616584,0.025570623126741895,0.02695544902792717,0.028385188201582846,0.029773756875473567,0.02879315042652648,0.03270809067690243,0.03408917380538193,0.035503941888213986,0.03824739428164228,0.03743895537716682,0.038374648553642365,0.039714561182357014,0.04137635226377879,0.0390970036858827,0.04331510852543715,0.044254544474619274,0.045122867742389605,0.0473311036388735,0.04949442626288654,0.04923991771888457,0.05028415130383203,0.05236513292831561,0.050336550121715146,0.05485407677774238,0.05581222659045353,0.05659820885869356,0.058259999940115846,0.05994424765777306,0.0640163843617976,0.06262407291520042,0.06448048817732924,0.06551723621686546,0.06426340736038733,0.06891941660653242,0.07170778227243219,0.07317869194585282,0.07488539629974479,0.07711983160517069,0.08137910694448976,0.07925695482024239,0.08088880372001621,0.077580192647997,0.08385307970309362,0.08530527551298397,0.08571698051063427,0.08616237046263618,0.08599768846357714,0.08547370028475046,0.09027193489371975,0.08694460995817108,0.08244205439296674,0.08421612865556641,0.08361728502262161,0.08008036481554076,0.07731071301317184,0.07212697281549289,0.06601502498675083,0.05864176275611815,0.05446108564362187,0.04308679939037734,0.039815616045416086,0.035185806208212066,0.03364752662608515,0.03137192082089468,0.03219158804348814,0.03259955026843148,0.03434742512208937,0.03651823329151422,0.03933279836635436,0.04271626489249275,0.04508918278803606,0.048094629270878105,0.05153798016031062,0.056186503861044526,0.05916949370764968,0.06268021450578955,0.06512424508274545,0.06804360779335128,0.06872479242582598,0.06819331870158626,0.0644056327232117,0.059779565658713237,0.05138078370666262,0.04232701653107864,0.03305616853855158,0.023699236773789895,0.016531827041981993,0.010621988939358137,0.006486225099333095,0.0038063998419052944,0.0018826146710701703,9.356931764762278e-4,3.967339068259206e-4
F-11-12295,10.4,35,0.018365734155207904,0.01741741741741748,0.018334123597281232,0.018997945313734856,0.022569938359412123,0.02427690848743489,0.025509720246562444,0.027121858700805683,0.02908171329223971,0.031104788999525953,0.03123123123123134,0.030915125651967867,0.032811759127548135,0.036162478267741556,0.03783783783783797,0.03884937569148109,0.03875454401770205,0.0403982930298714,0.04346451714872783,0.04371740161213861,0.045297929508455986,0.04956535482851246,0.04807965860597414,0.04874348032242787,0.05301090564248478,0.05601390864548779,0.055571360834518434,0.057057057057056756,0.05964912280701776,0.05803698435277403,0.06287339971550521,0.06568673937094954,0.0640429903587795,0.06789947842579445,0.0711237553342819,0.07479058005373822,0.07422159001106331,0.07485380116959024,0.07899478425794243,0.07953216374269034,0.08342026236763035,0.08108108108108138,0.07921605816342686,0.08484273747431598,0.08519045361150655,0.08816184605658244,0.08591749644381254,0.08430535798956806,0.08300932511458857,0.08740319266635087,0.08721352931879202,0.08828828828828861,0.08844634107791956,0.08964754227912154,0.0909435751541018,0.09894104630946683,0.09758179231863477,0.09498972656867344,0.1017227754069863,0.10361940888256714,0.10254464991307043,0.1017227754069863,0.10033191085822611,0.09669669669669705,0.08519045361150655,0.08120752331278604,0.06584479216058187,0.06432748538011662,0.05373794847479077,0.04779516358463744,0.04526631895052924,0.037300458353090066,0.036352141615299316,0.03104156788367326,0.026489647542279216,0.026015489173383772,0.02579421526789957,0.024276908487434676,0.02073652599968397,0.0241504662557295,0.02238027501185404,0.024814287972182356,0.023676307886834287,0.027121858700806165,0.028133396554449287,0.028923660502607973,0.025762604709972763,0.02212739054844326,0.019250829777145637,0.015204678362573153,0.010874031926663544,0.00787102892366039,0.004868025920657517,0.002528844634107801,0.001959854591433546,9.167061798640616e-4,4.425478109688652e-4,2.212739054844326e-4,1.5805278963173757e-4,3.1610557926347514e-5
F-11-13701,11.5,80,0.024891174150574166,0.026483391276403145,0.026760933711180195,0.027199158608197826,0.029507143065821487,0.029930760466271397,0.02902509567910262,0.032078062461654865,0.034678196850623864,0.03610973151421323,0.0368254988460079,0.03730754623272677,0.039849250635425534,0.04312132986648764,0.044304537088433946,0.0493149084109967,0.046524876566654175,0.04813170118904953,0.05036664816383787,0.0510678079990653,0.04962166583890871,0.05245552017295248,0.05433988723012621,0.05707148908820027,0.056691694177452075,0.0596716234771687,0.05762657395775481,0.05832773379298225,0.05927722106985326,0.058386163779251724,0.06046042829179957,0.06412690993017582,0.06703380174705623,0.07007216103304241,0.07200035057991787,0.07737590931666159,0.07695229191621099,0.07918723889099843,0.08104239095503842,0.07804785415875455,0.08292675801221143,0.08365713284057409,0.08450436764147391,0.08523474246983506,0.08399310526162057,0.08964620643314102,0.08386163779251542,0.0861257997604366,0.08127611090011423,0.0886528966665696,0.08700224955447089,0.08986531888165039,0.094612755266002,0.09373630547196855,0.09411610038271676,0.10128838119722988,0.09617575739869735,0.0894124864880652,0.09214408834613957,0.08602354728446669,0.08171433579713065,0.07934792135323877,0.07429372754097363,0.07162055566916968,0.06373250752286096,0.06158520552747637,0.05391626982967678,0.052134155248473237,0.049125010955622606,0.0441730696193288,0.03907505331736226,0.03461976686435491,0.03162523006807077,0.02849922580268204,0.027900318443425266,0.027710420988050922,0.025519296502965413,0.027199158608197584,0.02626427882789457,0.02937567559671634,0.03234099739986573,0.03590522656227125,0.04056501796722092,0.037716556136609444,0.03273539980718116,0.024803529171170735,0.01882906307516991,0.013920944228578156,0.009611732741242841,0.005813783633760867,0.0044552864530077,0.0028776768237459053,0.0015483946361272661,9.933097665722084e-4,5.25869876420581e-4,1.8989745537409527e-4,1.3146746910514524e-4,7.30374828361918e-5,2.9214993134476717e-5,0
